每股指标,每股净资产_最新股数,45.380747,40.020495,40.085283,38.862764,38.329731,38.734062,39.125774,37.889116,36.897269,36.405933,36.270294,35.042518,33.782348,33.032928,32.876673,15.222289,14.621529,14.14396,14.065106,10.559332,9.63408,9.185056,8.914138,8.232065,7.765367,7.537129,5.976293,5.709164,5.487704,5.325387,5.243839,5.081081,4.891067,4.78454,4.768849,3.014056,2.863856,2.786663,,2.481764,,2.096682,1.705756,1.393523,1.118042
每股指标,每股经营现金流,3.210817,-0.555487,2.295312,7.173153,5.411922,1.735876,3.229384,6.667892,4.097983,0.90632,2.473459,4.797999,2.807034,0.761694,1.571257,2.201923,1.376789,0.227896,0.356052,2.809287,2.42544,0.606151,0.130182,2.439208,1.586931,0.388291,0.328066,1.369426,0.164073,0.115082,0.693963,1.642036,0.562473,0.057009,0.08122,1.33719,0.225949,0.382273,,2.328459,,1.808225,0.886687,1.292238,0.666882
每股指标,每股现金流量净额,6.652758,-0.182447,0.954092,-7.838984,-8.572667,0.292242,1.171043,5.010463,6.209436,4.744628,5.220551,6.932576,7.328728,6.438519,19.18555,1.000177,0.890578,0.822852,0.574384,0.376724,1.053701,0.233696,0.123035,-0.092802,0.052632,-0.77106,-0.77183,1.167009,0.261068,0.312257,-0.154905,0.713882,0.761589,1.017417,2.374053,-0.110492,-0.453307,-0.433771,,0.978801,,0.409174,-0.024525,0.030579,0.582978
每股指标,每股企业自由现金流量,,0.691268,,2.964575,,0.963334,,1.730935,,0.601944,,-16.385064,,-18.950993,,1.957893,,0.226906,,-4.04484,,-0.386316,,0.07503,,0.172632,,-1.573052,,0.611806,,-2.352314,,-2.494693,,-0.047718,-0.230271,-0.086063,,0.534459,,-0.182688,0.369335,,
每股指标,每股股东自由现金流量,,2.151067,,2.231574,,1.331607,,1.339817,,0.790681,,-16.382833,,-19.101783,,2.474912,,0.497542,,-0.794725,,0.577611,,-0.346813,,-0.096545,,1.964155,,1.671232,,-2.361537,,-2.067601,,-0.051237,0.261089,-0.262343,,0.545339,,0.002459,0.473019,,
每股指标,每股未分配利润,13.963426,16.549458,16.600941,15.255793,14.709472,15.250631,15.777094,14.282323,13.067233,12.504502,12.357657,11.124789,9.754168,8.949457,8.798756,9.722435,9.075239,8.478187,8.507587,8.052624,7.181952,6.686777,6.432571,5.588993,5.188214,4.872628,5.127252,4.715602,4.455976,4.205567,4.07976,3.828671,3.565937,3.401596,3.37739,4.225417,3.976214,3.817432,,3.190266,,2.440448,1.690401,1.100321,1.258154
每股指标,每股资本公积金,30.291601,27.781391,27.810702,27.76682,27.706602,27.613996,27.519269,27.423109,27.35861,27.35861,27.35861,27.358098,27.334354,27.31835,27.284586,9.90048,9.856481,9.840062,9.715538,6.150677,5.797058,5.593139,5.478007,5.362874,4.733991,4.722728,2.755068,2.754712,2.754712,2.754712,2.754712,2.754712,2.754712,2.754712,2.754712,0.674515,0.674515,0.674515,,0.674515,,0.674515,0.674515,0.674515,2.72043
每股指标,每股盈余公积金,0.443775,0.50429,0.50429,0.50429,0.50429,0.50429,0.50429,0.50429,0.50429,0.50429,0.50429,0.50429,0.471624,0.471624,0.4716,0.56592,0.441944,0.441944,0.441944,0.456418,0.377755,0.378231,0.378231,0.375225,0.32719,0.327307,0.337316,0.337319,0.255295,0.255295,0.255295,0.255295,0.224891,0.224891,0.224891,0.299854,0.240102,0.240102,,0.240102,,0.197823,0.143752,0.091583,0.080903
每股指标,每股留存收益,14.407202,17.053749,17.105232,15.760083,15.213763,15.754922,16.281384,14.786613,13.571523,13.008792,12.861947,11.629079,10.225793,9.421082,9.270357,10.288355,9.517184,8.920132,8.949531,8.509042,7.559707,7.065009,6.810802,5.964218,5.515404,5.199936,5.464568,5.052921,4.711272,4.460863,4.335056,4.083967,3.790828,3.626487,3.602281,4.525271,4.216317,4.057535,,3.430369,,2.638271,1.834154,1.191904,1.339058
每股指标,每股营业收入,34.117309,25.927684,12.273886,51.575005,37.766313,25.720971,12.801997,47.887865,35.019601,23.50684,10.879473,41.537343,27.807816,17.985342,7.974175,37.93485,24.941879,15.930271,7.706764,29.42907,18.95111,12.068448,5.408387,22.280809,15.184332,10.155122,5.073608,19.714359,13.611139,9.014013,4.426936,16.126693,11.287016,7.597934,3.722243,18.493509,12.910391,8.883677,,15.807076,,13.702407,11.023807,8.806189,16.620235
每股指标,每股营业总收入,34.117309,25.927684,12.273886,51.575005,37.766313,25.720971,12.801997,47.887865,35.019601,23.50684,10.879473,41.537343,27.807816,17.985342,7.974175,37.93485,24.941879,15.930271,7.706764,29.42907,18.95111,12.068448,5.408387,22.280809,15.184332,10.155122,5.073608,19.714359,13.611139,9.014013,4.426936,16.126693,11.287016,7.597934,3.722243,18.493509,12.910391,8.883677,,15.807076,,13.702407,11.023807,8.806189,16.620235
每股指标,每股息税前利润,3.798182,3.040349,1.778268,6.784368,4.763309,3.636345,1.973663,6.650061,4.980751,3.260369,1.613373,4.906975,3.04177,2.012131,0.89309,3.651477,2.597622,1.874395,0.935419,3.36034,2.133663,1.491611,0.513433,2.116879,1.385701,0.982915,0.413915,1.696832,1.240935,0.882945,0.329376,1.255719,0.851022,0.645293,0.281132,1.474034,1.063141,0.842871,,1.103019,,1.12924,0.890057,0.8193,1.322837
盈利能力,净资产收益率(ROE),7.23,5.1,3.0,11.48,8.14,6.21,3.42,12.1,9.32,6.11,3.04,10.72,7.0,4.98,2.88,14.66,10.88,7.83,4.23,19.52,12.66,8.76,3.03,15.44,10.34,7.56,3.08,14.62,10.97,8.16,3.15,13.28,9.46,7.36,3.73,19.37,14.3,11.57,5.43,16.82,11.45,20.56,20.15,22.59,23.27
盈利能力,摊薄净资产收益率,6.275856,5.067628,2.95303,11.463639,8.196337,6.217423,3.361974,11.704653,9.121299,6.059197,2.991219,9.427204,6.123428,4.118594,1.865004,13.448443,10.133048,7.379447,3.705239,17.156787,11.807063,8.490863,2.955176,13.607528,9.203075,6.575491,3.257045,14.203074,10.740686,8.020083,3.103785,11.953714,8.53318,6.496684,2.831692,17.660327,13.34189,10.941391,,15.516457,,18.644964,18.30465,20.347384,19.180954
