date,股票代码,open,close,high,low,volume,amount,amplitude,change_percent,change_amount,turnover,MA5,MA10,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower
2024-06-03,000001,1584.32,1566.82,1585.57,1558.07,1326697,1456086023.62,1.74,-1.03,-16.25,0.68,1591.0739999999998,1609.327,1589.262,1533.231833333333,51.871497625871584,16.426387869389146,23.49050081031777,-7.064112940928624,1589.262,1657.4739315384886,1521.0500684615113
2024-06-04,000001,1563.07,1571.82,1575.57,1558.07,981005,1079356560.61,1.12,0.32,5.0,0.51,1581.572,1602.701,1590.137,1534.4611666666667,55.19080298990252,13.469786137538222,21.48635787576186,-8.01657173822364,1590.137,1656.8951473364143,1523.3788526635856
2024-06-05,000001,1574.32,1553.07,1578.07,1553.07,1018968,1114155998.81,1.59,-1.19,-18.75,0.53,1571.82,1594.075,1591.012,1535.5863333333332,40.85455077553409,9.50413194719863,19.089912690049214,-9.585780742850584,1591.012,1655.1667161494108,1526.857283850589
2024-06-06,000001,1556.82,1556.82,1566.82,1554.32,1049332,1145989425.79,0.8,0.24,3.75,0.54,1566.32,1587.824,1591.8870000000002,1536.6698333333334,31.688355585600803,6.587974026594111,16.589524957358194,-10.001550930764083,1591.8870000000002,1653.5002224701716,1530.2737775298287
2024-06-07,000001,1559.32,1568.07,1570.57,1555.57,1170126,1281662985.8,0.96,0.72,11.25,0.6,1563.3200000000002,1583.8229999999999,1592.1995000000002,1537.9408333333333,36.73269481932956,5.125594185361479,14.296738802958851,-9.171144617597372,1592.1995000000002,1653.231278598926,1531.1677214010742
2024-06-11,000001,1566.82,1553.07,1571.82,1543.07,1337629,1452841956.89,1.83,-0.96,-15.0,0.69,1560.5700000000002,1575.822,1591.5745,1538.7743333333335,26.05487014816066,2.7248624671838115,11.982363535803845,-9.257501068620034,1591.5745,1653.9947151718993,1529.1542848281006
2024-06-12,000001,1550.57,1554.32,1558.07,1541.82,957426,1037927497.39,1.05,0.08,1.25,0.49,1557.07,1569.321,1591.387,1539.4411666666665,26.05487014816066,0.9126098393555822,9.768412796514193,-8.85580295715861,1591.387,1654.2519155269572,1528.5220844730427
2024-06-13,000001,1555.57,1544.32,1560.57,1544.32,1203508,1304403407.05,1.05,-0.64,-10.0,0.62,1555.32,1563.5700000000002,1591.1995,1540.4205,27.610291922870275,-1.3153671179381945,7.551656813623715,-8.86702393156191,1591.1995,1654.6282424388137,1527.7707575611862
2024-06-14,000001,1552.94,1556.69,1562.94,1532.94,1637990,1657433954.94,1.94,0.8,12.37,0.84,1555.294,1560.807,1589.5054999999998,1541.8145000000002,34.762497776196454,-2.0591625446731996,5.629492941964333,-7.688655486637533,1589.5054999999998,1654.7876279564875,1524.223372043512
2024-06-17,000001,1550.44,1546.69,1554.19,1544.19,681217,688669914.12,0.64,-0.64,-10.0,0.35,1551.0179999999998,1557.1689999999999,1585.7485000000001,1542.270833333333,21.883746664063068,-3.416162807275896,3.820361792116288,-7.236524599392183,1585.7485000000001,1651.8414725621885,1519.6555274378118
2024-06-18,000001,1547.94,1544.19,1554.19,1539.19,700653,707829471.51,0.97,-0.16,-2.5,0.36,1549.242,1554.906,1582.1164999999999,1542.8104999999998,23.612866975698893,-4.639839220342992,2.128321589624432,-6.768160809967425,1582.1164999999999,1648.9966845486692,1515.2363154513305
2024-06-19,000001,1546.69,1552.94,1560.44,1544.19,796184,807676192.22,1.05,0.57,8.75,0.41,1548.966,1553.018,1577.8595,1543.7876666666666,31.706952031729458,-4.847678698155278,0.7331215320684903,-5.580800230223768,1577.8595,1640.4416052193444,1515.2773947806556
2024-06-20,000001,1554.19,1540.44,1555.44,1540.44,629628,635070262.4,0.97,-0.8,-12.5,0.32,1548.19,1551.7549999999999,1572.915,1544.4523333333334,32.94199968900644,-5.95242269133405,-0.6039873126120179,-5.348435378722032,1572.915,1630.472485223592,1515.357514776408
2024-06-21,000001,1540.44,1534.19,1545.44,1527.94,830545,831176895.42,1.14,-0.41,-6.25,0.43,1543.69,1549.492,1568.658,1544.9711666666667,31.709324951354645,-7.248704478681248,-1.932930745825864,-5.315773732855384,1568.658,1624.3241796974257,1512.991820302574
2024-06-24,000001,1530.44,1531.69,1542.94,1519.19,947082,944907465.65,1.55,-0.16,-2.5,0.49,1540.69,1545.854,1564.8384999999998,1545.6775000000002,35.346625510970284,-8.381133748213188,-3.2225713463033285,-5.158562401909859,1564.8384999999998,1619.5909654672066,1510.086034532793
2024-06-25,000001,1532.94,1544.19,1550.44,1531.69,769993,775332071.89,1.22,0.82,12.5,0.4,1540.69,1544.9660000000001,1560.394,1546.508833333333,39.15364685561755,-8.175702164533504,-4.213197509949364,-3.9625046545841407,1560.394,1605.3831001536194,1515.4048998463807
2024-06-26,000001,1541.69,1544.19,1550.44,1536.69,628599,633763882.09,0.89,0.0,0.0,0.32,1538.94,1543.953,1556.637,1546.9234999999999,45.91235499907942,-7.921581098521756,-4.954874227663843,-2.966706870857913,1556.637,1592.5342434655065,1520.7397565344934
2024-06-27,000001,1541.69,1550.44,1560.44,1534.19,928882,938954397.5,1.7,0.4,6.25,0.48,1540.94,1544.565,1554.0675,1547.5881666666667,47.12922966162713,-7.133633470182303,-5.3906260761675355,-1.743007394014768,1554.0675,1583.031566212805,1525.1034337871952
2024-06-28,000001,1546.69,1552.94,1566.7,1545.44,918090,933947813.42,1.37,0.16,2.5,0.47,1544.69,1544.19,1552.4985000000001,1548.3778333333332,42.61013968936219,-6.235570416979726,-5.559614944329974,-0.6759554726497523,1552.4985000000001,1577.720372942699,1527.2766270573013
2024-07-01,000001,1545.44,1577.95,1577.95,1539.19,1343051,1372549619.58,2.5,1.61,25.01,0.69,1553.942,1547.316,1552.2425,1549.5218333333332,61.06958533546898,-3.4657994161289025,-5.140851838689761,1.6750524225608583,1552.2425,1576.2316649884465,1528.2533350115536
2024-07-02,000001,1571.7,1584.2,1594.2,1569.2,1384386,1440864390.61,1.58,0.4,6.25,0.71,1561.944,1551.317,1553.1115000000002,1550.52,62.727892315556346,-0.7576791229707851,-4.264217295545966,3.5065381725751807,1553.1115000000002,1580.3616289422498,1525.8613710577506
2024-07-03,000001,1584.2,1572.95,1587.95,1570.45,713067,737326421.16,1.1,-0.71,-11.25,0.37,1567.696,1553.318,1553.1680000000001,1551.5181666666665,62.06693079322266,0.475266167942209,-3.316320602848331,3.79158677079054,1553.1680000000001,1580.5856259865375,1525.7503740134628
2024-07-04,000001,1571.7,1566.7,1581.7,1565.45,735044,757464386.79,1.03,-0.4,-6.25,0.38,1570.948,1555.944,1553.8495,1552.5996666666665,54.44849346724736,0.9372573084813212,-2.4656050205824007,3.402862329063722,1553.8495,1581.9265222405359,1525.7724777594642
2024-07-05,000001,1566.7,1530.44,1570.45,1524.19,1713354,1721256576.49,2.95,-2.31,-36.26,0.88,1566.4479999999999,1555.569,1552.5305,1553.1393333333333,44.144988109822,-1.6040004282299378,-2.293284102111908,0.6892836738819703,1552.5305,1582.4387868115311,1522.622213188469
2024-07-08,000001,1526.69,1525.44,1536.69,1515.44,868660,864791776.33,1.39,-0.33,-5.0,0.45,1555.9460000000001,1554.944,1550.399,1553.6581666666666,43.363771501380334,-3.975595516214753,-2.6297463849324774,-1.3458491312822756,1550.399,1581.688665285602,1519.1093347143978
2024-07-09,000001,1526.69,1542.94,1546.69,1522.94,1032485,1034316510.76,1.56,1.15,17.5,0.53,1547.694,1554.819,1549.8925,1554.7186666666666,46.66711105185975,-4.392365508040712,-2.9822702095541245,-1.410095298486587,1549.8925,1581.3277352590253,1518.4572647409746
2024-07-10,000001,1542.94,1551.69,1559.19,1540.44,873865,886626727.3,1.22,0.57,8.75,0.45,1543.4420000000002,1555.569,1549.761,1555.9875,53.845627948314764,-3.9708335585251007,-3.1799828793483202,-0.7908506791767804,1549.761,1581.140205249752,1518.381794750248
2024-07-11,000001,1560.44,1550.44,1562.94,1542.94,721392,731789332.33,1.29,-0.08,-1.25,0.37,1540.19,1555.569,1550.067,1557.6315,55.751398032137054,-3.6950369193489223,-3.2829936873484407,-0.41204323200048165,1550.067,1581.3419868778763,1518.7920131221238
2024-07-12,000001,1549.19,1572.95,1572.95,1549.19,1214164,1246877665.6,1.53,1.45,22.51,0.63,1548.6920000000002,1557.5700000000002,1550.88,1559.1713333333332,62.79141865079365,-1.6411787328790979,-2.9546306964545725,1.3134519635754747,1550.88,1583.6877044866753,1518.072295513325
2024-07-15,000001,1572.95,1575.45,1577.95,1566.7,869412,896975833.16,0.72,0.16,2.5,0.45,1558.694,1557.32,1552.318,1560.7736666666667,60.331835007932305,0.1861025098862683,-2.3264840551864046,2.512586565072673,1552.318,1586.8293647795645,1517.8066352204355
2024-07-16,000001,1575.45,1571.7,1580.45,1564.2,943008,971564894.83,1.03,-0.24,-3.75,0.49,1564.4460000000001,1556.0700000000002,1553.6935,1561.6051666666667,58.87247629491066,1.316466987723743,-1.597893846604375,2.914360834328118,1553.6935,1589.0240308703358,1518.3629691296644
2024-07-17,000001,1571.7,1584.2,1586.7,1569.2,1220168,1266412580.0,1.11,0.8,12.5,0.63,1570.9479999999999,1557.1950000000002,1555.2565,1562.2698333333333,60.46626984126984,3.184228706967133,-0.6414693358900735,3.8256980428572063,1555.2565,1593.1216064340765,1517.3913935659234
2024-07-18,000001,1581.7,1585.45,1587.95,1571.7,1087061,1127365070.67,1.03,0.08,1.25,0.56,1577.95,1559.0700000000002,1557.507,1563.1846666666668,60.157470474286065,4.71100237638052,0.4290250065640453,4.281977369816475,1557.507,1596.9804117576662,1518.033588242334
2024-07-19,000001,1581.7,1580.45,1586.7,1570.45,898723,929722661.62,1.02,-0.32,-5.0,0.46,1579.45,1564.0710000000001,1559.8200000000002,1564.412,50.8927296100557,5.454645537586202,1.4341491127684767,4.0204964248177255,1559.8200000000002,1598.960537607592,1520.6794623924084
2024-07-22,000001,1579.2,1562.94,1581.7,1557.94,994481,1018663805.8,1.5,-1.11,-17.51,0.51,1576.9479999999999,1567.8210000000001,1561.3825000000002,1565.2641666666666,42.97329455314649,4.5783016264213074,2.0629796154990427,2.5153220109222647,1561.3825000000002,1598.2221879094266,1524.5428120905738
2024-07-23,000001,1565.45,1556.69,1575.45,1554.19,1020154,1046994471.4,1.36,-0.4,-6.25,0.53,1573.9460000000001,1569.196,1562.0075000000002,1566.033,44.44216570959803,3.3409575179427975,2.318575195987794,1.0223823219550034,1562.0075000000002,1598.0342367819885,1525.9807632180118
2024-07-24,000001,1556.69,1550.44,1564.2,1549.19,724518,736332832.11,0.96,-0.4,-6.25,0.37,1567.194,1569.0710000000001,1562.3200000000002,1566.531,44.44216570959803,1.834879284599765,2.2218360137101882,-0.3869567291104232,1562.3200000000002,1597.8002776942903,1526.83972230571
2024-07-25,000001,1549.19,1545.44,1552.94,1534.19,856404,861750365.54,1.21,-0.32,-5.0,0.44,1559.1920000000002,1568.5710000000001,1562.07,1566.9665,56.520605112154406,0.23513275665754918,1.8244953622996605,-1.5893626056421113,1562.07,1597.9707051682794,1526.1692948317204
2024-07-26,000001,1546.69,1537.94,1549.19,1530.44,929552,931879546.46,1.21,-0.49,-7.5,0.48,1550.69,1565.0700000000002,1561.3200000000002,1566.8393333333331,55.31824370319946,-1.6192000815497067,1.1357562735297873,-2.7549563550794938,1561.3200000000002,1598.6231337755219,1524.0168662244785
2024-07-29,000001,1536.69,1547.94,1551.69,1530.44,781552,788019058.61,1.38,0.65,10.0,0.4,1547.69,1562.319,1559.8195,1566.9205,52.27231412470459,-2.2558517344864413,0.4574346719265415,-2.713286406412983,1559.8195,1596.7181535056104,1522.9208464943897
2024-07-30,000001,1546.69,1544.19,1550.44,1537.94,613268,618056610.32,0.81,-0.24,-3.75,0.32,1545.19,1559.568,1557.819,1566.7308333333333,46.429251571129306,-3.0280904741434824,-0.23967035728746333,-2.788420116856019,1557.819,1593.4693723461878,1522.168627653812
2024-07-31,000001,1544.19,1567.95,1569.2,1542.94,1096906,1117768674.7,1.7,1.54,23.76,0.57,1548.6920000000002,1557.943,1557.569,1566.9579999999999,56.86505136046421,-1.7032280567905218,-0.532381897188075,-1.1708461596024469,1557.569,1592.8407211315202,1522.2972788684797
2024-08-01,000001,1565.45,1567.95,1574.2,1555.44,733884,752688220.0,1.2,0.0,0.0,0.38,1553.194,1556.193,1557.6315,1567.4976666666666,47.61950104741954,-0.6458204300122361,-0.5550696037529073,-0.09075082625932884,1557.6315,1592.9757018024657,1522.2872981975343
2024-08-02,000001,1561.69,1551.69,1565.45,1550.44,590229,601173370.84,0.96,-1.04,-16.26,0.3,1555.944,1553.317,1558.694,1567.7038333333333,39.99831621485098,-1.1071014012825344,-0.6654759632588327,-0.4416254380237017,1558.694,1591.803405501041,1525.584594498959
2024-08-05,000001,1547.94,1540.44,1561.69,1540.44,758979,768980624.53,1.37,-0.73,-11.25,0.39,1554.444,1551.067,1559.444,1567.3474999999999,37.622743110547994,-2.353323228901445,-1.0030454163873552,-1.3502778125140897,1559.444,1589.9596921840955,1528.9283078159044
2024-08-06,000001,1542.94,1525.44,1549.19,1520.44,1265537,1261997756.88,1.87,-0.97,-15.0,0.65,1550.694,1547.9420000000002,1558.569,1566.6786666666667,27.185898431433458,-4.499470549925945,-1.7023304430950734,-2.797140106830872,1558.569,1591.946625597503,1525.1913744024969
2024-08-07,000001,1527.94,1525.44,1531.69,1522.94,517608,514848813.1,0.57,0.0,0.0,0.27,1542.1920000000002,1545.442,1557.2565,1566.1348333333333,26.472202618991602,-6.129648986056964,-2.5877941516874516,-3.541854834369512,1557.2565,1593.6969918073107,1520.8160081926892
2024-08-08,000001,1524.19,1526.69,1531.69,1521.69,500411,497548149.01,0.66,0.08,1.25,0.26,1533.94,1543.567,1556.069,1565.7785000000001,28.284052350945217,-7.237285664096589,-3.5176924541692793,-3.71959320992731,1556.069,1594.9133939733738,1517.2246060266261
2024-08-09,000001,1529.19,1539.19,1546.69,1526.69,730274,732886455.92,1.31,0.82,12.5,0.38,1531.44,1543.692,1554.3809999999999,1564.9221666666667,40.00168392691757,-7.025464991174658,-4.219246961570356,-2.8062180296043024,1554.3809999999999,1593.0704751906392,1515.6915248093605
2024-08-12,000001,1536.69,1535.44,1540.44,1531.69,353013,353251351.4,0.57,-0.24,-3.75,0.18,1530.44,1542.4420000000002,1552.3805,1563.4823333333331,40.861787219403105,-7.0785916435445415,-4.791115897965193,-2.287475745579348,1552.3805,1590.6179225485803,1514.1430774514197
2024-08-13,000001,1536.69,1527.94,1537.94,1524.19,622077,620061491.92,0.9,-0.49,-7.5,0.32,1530.94,1540.817,1550.1925,1562.0008333333333,40.42716133424098,-7.637837976386436,-5.360460313649442,-2.2773776627369937,1550.1925,1588.7816322988704,1511.6033677011299
2024-08-14,000001,1526.69,1524.19,1531.69,1522.94,436380,433380446.81,0.57,-0.25,-3.75,0.22,1530.69,1536.441,1547.1920000000002,1560.1026666666667,40.861787219403105,-8.288098345691196,-5.945987920057793,-2.342110425633403,1547.1920000000002,1583.935450028553,1510.4485499714474
2024-08-15,000001,1524.19,1537.94,1541.69,1517.94,776247,775851460.98,1.56,0.9,13.75,0.4,1532.94,1533.44,1544.8165000000001,1558.4128333333333,50.0,-7.606244237930923,-6.278039183632419,-1.328205054298504,1544.8165000000001,1577.0065614116372,1512.626438588363
2024-08-16,000001,1544.19,1550.44,1560.44,1540.44,1260368,1277042000.97,1.3,0.81,12.5,0.65,1535.19,1533.315,1543.316,1557.2646666666667,50.9998400255959,-5.9881962134697915,-6.220070589599894,0.23187437613010253,1543.316,1570.9938371531166,1515.6381628468835
2024-08-19,000001,1550.44,1570.45,1571.7,1549.19,1482985,1520594687.55,1.45,1.29,20.01,0.76,1542.1920000000002,1536.316,1543.6915000000001,1556.6375,59.2936013590034,-3.0560139012741274,-5.587259251934741,2.5312453506606136,1543.6915000000001,1572.6638289218984,1514.719171078102
2024-08-20,000001,1574.2,1576.7,1587.95,1569.2,1569187,1623147686.36,1.19,0.4,6.25,0.81,1551.944,1541.442,1544.692,1555.6978333333332,53.53478225741294,-0.22531819911205275,-4.514871041370204,4.289552842258151,1544.692,1576.7698996556283,1512.6141003443718
2024-08-21,000001,1571.7,1577.95,1581.7,1560.44,1034888,1068207868.15,1.35,0.08,1.25,0.53,1562.6960000000001,1546.693,1546.0675,1555.0081666666665,53.99936010238361,2.094746162400952,-3.1929476006159723,5.287693763016924,1546.0675,1581.3794194875543,1510.755580512446
2024-08-22,000001,1576.7,1581.7,1590.45,1574.2,1109030,1153871815.8,1.03,0.24,3.75,0.57,1571.4479999999999,1552.194,1547.8805000000002,1554.6726666666666,63.3365923029064,4.187733953758425,-1.7168112897410928,5.904545243499518,1547.8805000000002,1586.6143211930003,1509.1466788070002
2024-08-23,000001,1582.95,1592.95,1596.7,1574.2,1071906,1117475768.18,1.42,0.71,11.25,0.55,1579.95,1557.5700000000002,1550.6309999999999,1554.8165000000001,73.33570349302283,6.677251636972642,-0.03799870439834585,6.715250341370988,1550.6309999999999,1593.935572701308,1507.3264272986917
2024-08-26,000001,1596.7,1595.45,1602.95,1586.7,740675,775921848.78,1.02,0.16,2.5,0.38,1584.95,1563.571,1553.0065,1555.0228333333332,85.001499850015,8.751064617986913,1.719813960078706,7.031250657908207,1553.0065,1600.6813854882375,1505.3316145117624
2024-08-27,000001,1592.95,1587.95,1599.2,1580.45,723137,755583764.04,1.18,-0.47,-7.5,0.37,1587.2,1569.5720000000001,1555.1945,1555.375,79.07171425913869,9.677829037665106,3.311416975595986,6.36641206206912,1555.1945,1605.128815792699,1505.260184207301
2024-08-28,000001,1585.45,1575.45,1587.95,1569.2,942548,973872155.01,1.18,-0.79,-12.5,0.49,1586.7,1574.698,1555.5695,1555.4354999999998,70.52879757494105,9.29648687031704,4.508430954540197,4.788055915776843,1555.5695,1606.0171602034304,1505.1218397965697
2024-08-29,000001,1572.95,1550.44,1581.7,1547.94,1197676,1221351092.13,2.14,-1.59,-25.01,0.62,1580.448,1575.9479999999999,1554.694,1555.3916666666667,54.28506132398873,6.896671931564924,4.986079149945143,1.9105927816197816,1554.694,1604.8438711338088,1504.5441288661912
2024-08-30,000001,1547.94,1554.19,1566.7,1547.94,1294059,1318858687.52,1.21,0.24,3.75,0.67,1572.6960000000001,1576.3229999999999,1554.819,1555.3478333333333,57.14176887331455,5.237025789447671,5.036268477845649,0.20075731160202182,1554.819,1604.9498035989297,1504.6881964010702
2024-09-02,000001,1549.19,1547.94,1560.44,1545.44,968836,983898750.95,0.97,-0.4,-6.25,0.5,1563.194,1574.0720000000001,1555.194,1555.0123333333333,57.69112444239348,3.3784765238069667,4.704710087037912,-1.3262335632309457,1555.194,1604.9829556132022,1505.4050443867977
2024-09-03,000001,1547.94,1544.19,1550.44,1534.19,916581,920884663.15,1.05,-0.24,-3.75,0.47,1554.442,1570.8210000000001,1556.1315,1554.8643333333334,57.69112444239348,1.5847017256689924,4.080708414764128,-2.496006689095136,1556.1315,1604.2392187263479,1508.023781273652
2024-09-04,000001,1540.44,1536.69,1552.94,1534.19,847992,852224669.89,1.21,-0.49,-7.5,0.44,1546.69,1566.6950000000002,1556.694,1554.5705000000003,49.495031106083864,-0.4370272668970756,3.1771612784318877,-3.6141885453289633,1556.694,1603.5371885291738,1509.850811470826
2024-09-05,000001,1537.94,1542.94,1544.19,1531.69,594209,595845842.53,0.81,0.41,6.25,0.31,1545.19,1562.819,1557.5065,1554.5475000000001,46.80905377808033,-1.5174471070340587,2.238239601338699,-3.7556867083727576,1557.5065,1602.692850652204,1512.320149347796
2024-09-06,000001,1541.69,1544.19,1560.44,1540.44,878865,891507833.61,1.3,0.08,1.25,0.45,1543.19,1557.943,1557.7565,1554.3391666666664,36.70514378290807,-2.2469219435283776,1.3412072923652838,-3.5881292358936614,1557.7565,1602.5699492382853,1512.9430507617146
2024-09-09,000001,1540.44,1515.44,1542.94,1514.19,1639175,1624857668.46,1.86,-1.86,-28.75,0.84,1536.69,1549.9420000000002,1556.7565,1553.8183333333334,24.74022761009401,-5.086289157949523,0.055708002302322424,-5.1419971602518455,1556.7565,1604.4657617180878,1509.047238281912
2024-09-10,000001,1516.69,1521.69,1524.19,1506.69,767901,756124763.92,1.15,0.41,6.25,0.4,1532.19,1543.316,1556.444,1553.4433333333334,27.720576587993037,-6.754325703060658,-1.3062987387702738,-5.448026964290385,1556.444,1605.0219687556184,1507.8660312443815
2024-09-11,000001,1519.19,1490.43,1519.19,1487.93,1108727,1078602467.68,2.05,-2.05,-31.26,0.57,1522.938,1534.8139999999999,1554.7559999999999,1552.4015000000002,20.322559667035193,-10.47789478309869,-3.140617947635957,-7.337276835462734,1554.7559999999999,1609.9488318763142,1499.5631681236855
2024-09-12,000001,1490.43,1501.68,1505.44,1485.43,581834,564923215.58,1.34,0.75,11.25,0.3,1514.6860000000001,1529.938,1552.943,1551.7555,20.322559667035193,-12.37837887961723,-4.988170134032212,-7.390208745585018,1552.943,1612.6585112001521,1493.2274887998478
2024-09-13,000001,1500.43,1496.68,1511.69,1496.68,566462,553269703.6,1.0,-0.33,-5.0,0.29,1505.184,1524.1870000000001,1550.255,1551.1303333333335,18.397645101427017,-14.125158398204803,-6.8155677868667315,-7.309590611338072,1550.255,1615.0672455940862,1485.442754405914
2024-09-18,000001,1499.18,1505.44,1506.69,1491.68,443611,431665627.32,1.0,0.59,8.76,0.23,1503.184,1519.9370000000001,1547.0045,1550.6928333333333,23.81133752301149,-14.63394396520971,-8.379243022535327,-6.254700942674383,1547.0045,1614.0350669393545,1479.9739330606455
2024-09-19,000001,1507.94,1510.44,1514.19,1494.18,684293,669341181.7,1.33,0.33,5.0,0.35,1500.934,1516.562,1543.6915000000001,1550.1303333333335,28.33433313337332,-14.466936144883448,-9.596781647004953,-4.870154497878495,1543.6915000000001,1611.0910640388893,1476.291935961111
2024-09-20,000001,1510.44,1521.69,1521.69,1506.69,797297,785121198.91,0.99,0.74,11.25,0.41,1507.1860000000001,1515.0620000000001,1540.8785,1549.7553333333335,39.451089748293825,-13.27378829539839,-10.33218297668364,-2.9416053187147497,1540.8785,1606.9406599707484,1474.8163400292517
2024-09-23,000001,1520.44,1539.19,1545.44,1517.94,896908,897428029.52,1.81,1.15,17.5,0.46,1514.688,1514.6870000000001,1538.753,1549.5678333333335,45.00066657778962,-10.791706210526854,-10.424087623452284,-0.3676185870745705,1538.753,1601.9587522698744,1475.5472477301255
2024-09-24,000001,1547.94,1580.45,1580.45,1544.19,1638213,1678174481.91,2.36,2.68,41.26,0.84,1531.442,1518.313,1538.1280000000002,1550.0263333333335,58.785061881857,-5.432676586077378,-9.425805415977303,3.9931288298999252,1538.1280000000002,1599.2914674587673,1476.964532541233
2024-09-25,000001,1599.2,1596.7,1621.7,1590.45,2160694,2285995369.39,1.98,1.03,16.25,1.11,1549.6940000000002,1526.4389999999999,1538.1905000000002,1550.3388333333335,63.291651900977065,0.12420048819058138,-7.515804235143726,7.640004723334307,1538.1905000000002,1599.602646398444,1476.7783536015563
2024-09-26,000001,1596.7,1677.96,1677.96,1596.7,3086457,3341759455.52,5.09,5.09,81.26,1.59,1583.1979999999999,1542.0660000000003,1542.691,1551.9015000000002,76.03671348003981,10.958742919731549,-3.8208948041686708,14.779637723900219,1542.691,1628.0001109837797,1457.3818890162204
2024-09-27,000001,1702.97,1711.72,1729.22,1662.96,3840016,4337985142.5,3.95,2.01,33.76,1.98,1621.204,1564.1950000000002,1549.5045,1554.2143333333333,78.2429718875502,22.015563993790693,1.3463969554232023,20.66916703836749,1549.5045,1662.9556126757652,1436.0533873242348
2024-09-30,000001,1736.72,1810.49,1821.74,1729.22,5430284,6467438837.7,5.41,5.77,98.77,2.8,1675.464,1595.076,1562.507,1558.2775,83.5965886152604,38.30651424846633,8.738420414031827,29.5680938344345,1562.507,1725.2914826563178,1399.7225173436823
2024-10-08,000001,1963.01,1894.25,1963.01,1826.74,5888978,7602664023.92,7.53,4.63,83.76,3.03,1738.2240000000002,1634.833,1579.51,1564.341,91.96596725234308,57.31524719160575,18.453785769546613,38.861461422059136,1579.51,1799.592016960665,1359.427983039335
2024-10-09,000001,1863.0,1744.23,1863.0,1741.73,4269345,5172049702.23,6.4,-7.92,-150.02,2.2,1767.73,1658.712,1589.3245000000002,1567.9875000000002,68.6976978659049,59.58755650954572,26.680539917546433,32.90701659199929,1589.3245000000002,1820.69614121137,1357.9528587886302
2024-10-10,000001,1767.48,1812.49,1847.49,1764.98,3426422,4095573500.64,4.73,3.91,68.26,1.77,1794.636,1688.9170000000001,1602.7395000000001,1572.48,75.47539946211043,66.13403752491695,34.57123943902054,31.56279808589641,1602.7395000000001,1853.400707921854,1352.0782920781462
2024-10-11,000001,1814.99,1779.98,1836.24,1762.48,2070891,2455848197.41,4.07,-1.79,-32.51,1.07,1808.288,1714.7459999999999,1614.904,1576.2848333333336,71.29760009795518,67.91599230875568,41.24019001296757,26.67580229578811,1614.904,1875.4861832904578,1354.3218167095422
2024-10-14,000001,1812.49,1817.49,1837.49,1788.73,2400595,2881934271.85,2.74,2.11,37.51,1.24,1809.688,1742.5760000000002,1628.6315,1580.7356666666667,73.38708501611092,71.53039001907109,47.29823001418828,24.232160004882815,1628.6315,1901.870546163651,1355.392453836349
2024-10-15,000001,1807.49,1802.49,1843.74,1799.99,2072841,2500974426.85,2.41,-0.83,-15.0,1.07,1791.336,1764.78,1641.5465,1584.5613333333336,71.45973905882013,72.35044076055374,52.308672163461374,20.041768597092364,1641.5465,1922.2949186598398,1360.79808134016
2024-10-16,000001,1789.98,1822.49,1837.49,1786.23,1914494,2301340929.27,2.84,1.11,20.0,0.99,1806.988,1787.359,1656.8990000000001,1588.678666666667,72.06516666430966,73.76386580575445,56.59971089191999,17.16415491383446,1656.8990000000001,1942.1568408830576,1371.6411591169426
2024-10-17,000001,1823.74,1808.74,1843.74,1806.24,1653708,1993261646.25,2.06,-0.75,-13.75,0.85,1806.238,1800.437,1671.2514999999999,1592.6293333333333,70.22589873310692,72.933770148225,59.866522743180994,13.067247405044,1671.2514999999999,1956.7506936406726,1385.7523063593271
2024-10-18,000001,1803.74,1819.99,1837.49,1774.98,2604654,3105820972.95,3.46,0.62,11.25,1.34,1814.2400000000002,1811.264,1687.7295000000001,1596.5591666666667,69.96132848043676,72.34969212425517,62.36315661939584,9.986535504859333,1687.7295000000001,1967.265859482326,1408.1931405176742
2024-10-21,000001,1807.49,1791.23,1807.49,1768.73,2806655,3302020181.42,2.13,-1.58,-28.76,1.45,1808.988,1809.3380000000002,1702.2069999999999,1599.9888333333333,65.25489969024115,68.7733382066233,63.64519293684133,5.12814526978196,1702.2069999999999,1970.9560373916675,1433.4579626083323
2024-10-22,000001,1784.98,1788.73,1806.24,1779.98,1617787,1908438724.93,1.47,-0.14,-2.5,0.83,1806.236,1798.786,1716.8095,1603.4601666666667,64.18011844456588,64.98817957364531,63.913790264202134,1.074389309443177,1716.8095,1969.8141539596925,1463.8048460403077
2024-10-23,000001,1792.48,1797.48,1801.24,1783.73,1511866,1787236762.42,0.98,0.49,8.75,0.78,1801.234,1804.111,1731.4114999999997,1607.3691666666668,59.88422097254384,61.97999911107104,63.52703203357592,-1.547032922504883,1731.4114999999997,1966.098405362062,1496.7245946379373
2024-10-24,000001,1791.23,1783.73,1797.48,1779.98,885299,1042818619.09,0.97,-0.76,-13.75,0.46,1796.232,1801.235,1745.0760000000002,1611.1531666666667,56.159017431020025,57.81997169325882,62.385619965512504,-4.565648272253682,1745.0760000000002,1956.2355467039347,1533.9164532960658
2024-10-25,000001,1786.23,1778.73,1787.48,1776.23,1105755,1296844369.04,0.63,-0.28,-5.0,0.57,1787.98,1801.11,1757.9279999999999,1614.9579999999999,46.7645980196406,53.50291349761369,60.60907867193275,-7.1061651743190595,1757.9279999999999,1941.3013556493574,1574.5546443506423
